Film Name,Language ID,Language BCP47,Version,ReEncodeStarted,Total Present,Total Missing,Missing Video IDs
Reflections of Hope,21064,pt-PT,31811,,8,0,
Magdalena,20601,yue,31812,Y,54,0,
Reflections of Hope,20601,yue,31812,,8,0,
My last Day,6464,hi,31814,Y,2,0,
My last Day,20615,zh,31815,Y,2,0,
My last Day,23221,zh-Hant-TW,31816,Y,2,0,
My last Day,20601,yue,31817,Y,2,0,
My last Day,3804,ko,31819,Y,2,0,
My last Day,18259,mn,31820,Y,2,0,
My last Day,139081,bn,31821,Y,2,0,
My last Day,139082,bn-BD,31822,Y,2,0,
My last Day,5871,ta,31823,Y,2,0,
My last Day,5848,te,31824,Y,2,0,
My last Day,6318,kn,31825,Y,2,0,
My last Day,19985,ml,31827,Y,2,0,
My last Day,6174,mr,31828,Y,2,0,
JESUS Film,3667,,31833,Y,62,0,
JESUS Film,3645,,31834,Y,62,0,
Magdalena,4466,so,31835,Y,54,0,
Reflections of Hope,4466,so,31835,,8,0,
JESUS Film,7238,rel,31836,Y,62,0,
My last Day,1370,npi,31837,Y,2,0,
JESUS Film,3531,,31839,Y,62,0,
My last Day,21046,es-ES,31842,Y,2,0,
My last Day,531,ca,31843,Y,2,0,
JESUS Film,14060,ziw,31849,Y,62,0,
JESUS Film,14064,zak,31850,Y,62,0,
Magdalena,13408,xh,31852,Y,54,0,
Reflections of Hope,13408,xh,31852,,8,0,
Magdalena,1444,af,31853,Y,54,0,
Reflections of Hope,1444,af,31853,,8,0,
Magdalena,4473,ht,31860,Y,54,0,
Reflections of Hope,4473,ht,31860,,8,0,
JESUS Film,96819,aeu,31866,Y,62,0,
JESUS Film,114936,blr,31867,Y,62,0,
JESUS Film,100882,ms-pmy,31868,Y,62,0,
JESUS Film,19547,bhz,31871,Y,62,0,
JESUS Film,97214,bep,31872,Y,62,0,
JESUS Film,19912,lje,31873,Y,62,0,
JESUS Film,100107,tvw,31874,Y,62,0,
Magdalena,13376,ymm,31876,Y,54,0,
Reflections of Hope,13376,ymm,31876,,8,0,
JESUS Film,101301,npy,31877,Y,62,0,
JESUS Film,139071,kui,31881,Y,62,0,
JESUS Film,13408,xh,31882,Y,62,0,
JESUS Film,1444,af,31883,Y,62,0,
JESUS Film,176906,rar,31906,Y,62,0,
JESUS Film,98137,emp,31907,Y,62,0,
Magdalena,139080,jos,31918,Y,1,45,"1_wl-0-0, 1_wl604401-0-0, 1_wl604402-0-0, 1_wl604403-0-0, 1_wl604404-0-0, 1_wl604405-0-0, 1_wl604406-0-0, 1_wl604407-0-0, 1_wl604408-0-0, 1_wl604409-0-0, 1_wl604410-0-0, 1_wl604411-0-0, 1_wl604412-0-0, 1_wl604413-0-0, 1_wl604414-0-0, 1_wl604415-0-0, 1_wl604416-0-0, 1_wl604417-0-0, 1_wl604418-0-0, 1_wl604419-0-0, 1_wl604420-0-0, 1_wl604421-0-0, 1_wl604422-0-0, 1_wl604423-0-0, 1_wl604424-0-0, 1_wl604425-0-0, 1_wl604426-0-0, 1_wl604427-0-0, 1_wl604428-0-0, 1_wl604429-0-0, 1_wl604430-0-0, 1_wl604431-0-0, 1_wl604432-0-0, 1_wl604433-0-0, 1_wl604434-0-0, 1_wl604435-0-0, 1_wl604436-0-0, 1_wl604437-0-0, 1_wl604438-0-0, 1_wl604439-0-0, 1_wl604440-0-0, 1_wl604441-0-0, 1_wl604442-0-0, 1_wl604443-0-0, 1_wl604444-0-0"
Story Clubs,20550,hy-arevmda,31920,,14,0,
Story of Jesus for Children,20550,hy-arevmda,31920,Y,1,0,
Magdalena,7083,ja,31921,Y,54,0,
Reflections of Hope,7083,ja,31921,,8,0,
Walking with Jesus Africa,7547,zu,31923,Y,6,0,
Magdalena,411,tt,31925,Y,54,0,
Reflections of Hope,411,tt,31925,,8,0,
JESUS Film,139072,dos,31929,Y,62,0,
JESUS Film,99582,,31938,Y,62,0,
JESUS Film,17028,tby,31939,Y,62,0,
Walking with Jesus Africa,529,en,31941,Y,6,0,
My last Day,13169,th,31942,Y,2,0,
JESUS Film,17040,saj,31943,Y,62,0,
My last Day,3948,bca,31946,Y,2,0,
Magdalena,18521,kpv,31951,Y,54,0,
Reflections of Hope,18521,kpv,31951,,8,0,
My last Day,23528,tpi,31959,Y,2,0,
My last Day,53300,hif,31965,Y,2,0,
My last Day,3803,kmc,31966,Y,2,0,
JESUS Film,3697,,31972,Y,62,0,
JESUS Film,100703,,31973,Y,62,0,
JESUS Film,97274,aza,31974,Y,62,0,
JESUS Film,99188,,31975,Y,62,0,
JESUS Film,102234,,31979,Y,62,0,
JESUS Film,98682,hrx,31982,Y,62,0,
JESUS Film,97720,,31983,Y,62,0,
JESUS Film,101788,,31985,Y,62,0,
JESUS Film,99886,wry,31986,Y,62,0,
JESUS Film,100408,unx,31987,Y,62,0,
JESUS Film,98139,emu,31988,Y,62,0,
JESUS Film,184451,fmu,31989,Y,62,0,
JESUS Film,101474,mut,31990,Y,62,0,
JESUS Film,101847,nbc,31991,Y,62,0,
JESUS Film,101310,nri,31992,Y,62,0,
JESUS Film,163806,,31993,Y,62,0,
JESUS Film,176708,,31994,Y,62,0,
JESUS Film,101316,nsa,31995,Y,62,0,
JESUS Film,100453,yim,31996,Y,62,0,
JESUS Film,101632,,31999,Y,62,0,
JESUS Film,100506,vah,32000,Y,62,0,
JESUS Film,97609,,32002,,62,0,
JESUS Film,100255,ubl,32003,,62,0,
JESUS Film,99564,mbs,32012,,62,0,
JESUS Film,97524,,32017,,62,0,
JESUS Film,97941,dsh,32019,,62,0,
JESUS Film,98459,,32020,,62,0,
JESUS Film,98476,,32021,,62,0,
JESUS Film,99303,,32024,,62,0,
JESUS Film,101456,ssc,32027,,62,0,
My last Day,3964,onb,32043,,2,0,
My last Day,184528,ory,32044,,2,0,
My last Day,12551,tl,32045,,2,0,
My last Day,53287,dv,32046,,2,0,
My last Day,13172,si,32047,,2,0,
My last Day,12784,ceb,32048,,2,0,
My last Day,4601,et,32050,,2,0,
My last Day,584,pt,32051,,2,0,
My last Day,21064,pt-PT,32052,,2,0,
My last Day,483,el,32053,,2,0,
My last Day,4415,it,32054,,2,0,
My last Day,1106,de,32055,,2,0,
My last Day,1269,nl,32056,,2,0,
My last Day,5546,ro,32057,,2,0,
My last Day,4451,pl,32058,,2,0,
My last Day,12876,uk,32060,,2,0,
My last Day,1964,bg,32061,,2,0,
My last Day,6788,fa,32062,,2,0,
My last Day,1942,tr,32063,,2,0,
My last Day,646,hy,32064,,2,0,
My last Day,371,kk,32066,,2,0,
My last Day,53299,ky,32067,,2,0,
My last Day,20770,ko-kmr,32068,,2,0,
My last Day,3888,uzn,32069,,2,0,
My last Day,20899,ru-143,32070,,2,0,
JESUS Film,108102,hu,32079,,62,0,
My last Day,3887,vi,32083,,2,0,
My last Day,21754,zh-hans,32088,,1,1,1_mld11-0-0
JESUS Film,4823,sv,32108,,62,0,
My last Day,689,azj,32123,,2,0,
JESUS Film,97457,bot,32124,,62,0,
JESUS Film,114921,blm,32127,,62,0,
JESUS Film,13745,bex,32130,,62,0,
JESUS Film,13567,avu,32133,,62,0,
JESUS Film,184502,muh,32134,,62,0,
My last Day,14386,ms-mfa,32136,,2,0,
My last Day,16639,id,32137,,2,0,
Rivka,6788,fa,32138,,13,0,
Magdalena,12595,ssb,32139,,53,1,1_wl-0-0
Reflections of Hope,12595,ssb,32139,,8,0,
My last Day,184566,id,32141,,2,0,
My last Day,22500,vi-x-Northern,32142,,2,0,
My last Day,13195,jv,32143,,2,0,
My last Day,19908,lis,32144,,2,0,
JESUS Film,144834,loe,32145,,62,0,
JESUS Film,17365,bgz,32146,,62,0,
JESUS Film,97403,blz,32148,,62,0,
Magdalena,529,en,32151,,54,0,
Magdalena,5541,sr,32151,,54,0,
Reflections of Hope,529,en,32151,,8,0,
Reflections of Hope,5541,sr,32151,,8,0,
Magdalena,18450,ba,32152,,54,0,
Reflections of Hope,18450,ba,32152,,8,0,
My last Day,410,ug,32154,,2,0,
My last Day,178043,km,32156,,2,0,
My last Day,7411,lo,32157,,2,0,
JESUS Film,106963,lla,32160,,21,41,"1_jf-0-0, 1_jf6101-0-0, 1_jf6103-0-0, 1_jf6105-0-0, 1_jf6106-0-0, 1_jf6107-0-0, 1_jf6108-0-0, 1_jf6110-0-0, 1_jf6114-0-0, 1_jf6116-0-0, 1_jf6117-0-0, 1_jf6118-0-0, 1_jf6119-0-0, 1_jf6121-0-0, 1_jf6123-0-0, 1_jf6125-0-0, 1_jf6127-0-0, 1_jf6128-0-0, 1_jf6129-0-0, 1_jf6130-0-0, 1_jf6131-0-0, 1_jf6132-0-0, 1_jf6134-0-0, 1_jf6136-0-0, 1_jf6138-0-0, 1_jf6140-0-0, 1_jf6141-0-0, 1_jf6142-0-0, 1_jf6143-0-0, 1_jf6144-0-0, 1_jf6145-0-0, 1_jf6147-0-0, 1_jf6149-0-0, 1_jf6151-0-0, 1_jf6153-0-0, 1_jf6154-0-0, 1_jf6155-0-0, 1_jf6156-0-0, 1_jf6157-0-0, 1_jf6158-0-0, 1_jf6160-0-0"
JESUS Film,98407,gqa,32162,,62,0,
JESUS Film,139128,mfm,32163,,62,0,
JESUS Film,119277,hwo,32165,,62,0,
My last Day,1444,af,32173,,2,0,
Magdalena,24014,fub,32177,,54,0,
Reflections of Hope,24014,fub,32177,,8,0,
JESUS Film,139111,mjg,32184,,62,0,
My last Day,22293,mvf,32194,,2,0,
Magdalena,7885,mt,32195,,54,0,
Reflections of Hope,7885,mt,32195,,8,0,
JESUS Film,7885,mt,32197,,62,0,
Walking with Jesus Africa,1341,ha,32202,,6,0,
JESUS Film,4576,ti-ER,32206,,62,0,
Walking with Jesus Africa,8506,sn,32210,,6,0,
Walking with Jesus Africa,20679,ki,32211,,6,0,
Walking with Jesus Africa,20675,lg,32212,,6,0,
Walking with Jesus Africa,4344,ln,32213,,6,0,
Walking with Jesus Africa,14278,bem,32214,,6,0,
Magdalena,13172,si,32217,,54,0,
Reflections of Hope,13172,si,32217,,8,0,
JESUS Film,100677,ted,32228,,62,0,
JESUS Film,98663,ipi,32231,,62,0,
Walking with Jesus Africa,1308,yo,32235,,6,0,
Walking with Jesus Africa,19508,bsq,32236,,6,0,
Walking with Jesus Africa,4547,kri,32237,,6,0,
My last Day,4791,am,32240,,2,0,
My last Day,1236,syl,32244,,2,0,
My last Day,1375,dz,32245,,2,0,
My last Day,23047,tsj,32246,,2,0,
My last Day,1927,ms,32248,,2,0,
My last Day,184854,,32249,,2,0,
My last Day,5667,bho,32250,,2,0,
My last Day,6199,mai,32251,,2,0,
My last Day,23714,thl,32252,,2,0,
My last Day,8972,thr,32253,,2,0,
My last Day,184902,,32254,,2,0,
My last Day,20967,tts,32256,,2,0,
My last Day,22685,dcc,32257,,2,0,
My last Day,6631,bjj,32258,,2,0,
My last Day,6648,bfy,32259,,2,0,
My last Day,24249,sat,32260,,2,0,
My last Day,20696,hoj,32261,,2,0,
My last Day,5772,vas,32262,,2,0,
My last Day,21118,th-nod,32263,,2,0,
My last Day,23178,sw,32264,,2,0,
JESUS Film,97686,cuc,32265,,62,0,
Walking with Jesus Africa,7309,mas,32267,,6,0,
Walking with Jesus Africa,2028,mos,32268,,6,0,
Walking with Jesus Africa,2104,dyu,32269,,6,0,
Walking with Jesus Africa,23388,sw-swc,32270,,6,0,
JESUS Film,101562,mwt,32273,,62,0,
Rivka,1942,tr,32274,,13,0,
My last Day,23089,adx,32282,,2,0,
JESUS Film,184646,mlq,32285,,62,0,
JESUS Film,100859,,32294,,62,0,
JESUS Film,2045,,32299,,62,0,
Magdalena,22500,vi-x-Northern,32308,,54,0,
Reflections of Hope,22500,vi-x-Northern,32308,,8,0,
Magdalena,4601,et,32309,,54,0,
Reflections of Hope,4601,et,32309,,8,0,
Magdalena,184515,nan,32315,,54,0,
Reflections of Hope,184515,nan,32315,,8,0,
Rivka,22658,ar,32319,,13,0,
Rivka,3934,ru,32320,,13,0,
My last Day,5545,sk,32324,,2,0,
Magdalena,10519,,32325,,54,0,
Reflections of Hope,10519,,32325,,8,0,
Magdalena,13316,pis,32327,,54,0,
Reflections of Hope,13316,pis,32327,,8,0,
JESUS Film,96835,agd,32329,,62,0,
My last Day,4432,cs,32332,,2,0,
JESUS Film,96911,abp,32336,,62,0,
JESUS Film,101729,meq,32339,,62,0,
JESUS Film,100947,mqb,32340,,62,0,
JESUS Film,101827,mfh,32343,,62,0,
JESUS Film,1624,kyz,32345,,62,0,
JESUS Film,100807,zat,32347,,62,0,
JESUS Film,149219,kiw,32348,,62,0,
Magdalena,4635,gmv,32353,,54,0,
Reflections of Hope,4635,gmv,32353,,8,0,
Magdalena,131700,sid,32354,,54,0,
Reflections of Hope,131700,sid,32354,,8,0,
Magdalena,4734,wal,32355,,54,0,
Reflections of Hope,4734,wal,32355,,8,0,
JESUS Film,4734,wal,32356,,62,0,
JESUS Film,131700,sid,32357,,62,0,
JESUS Film,100773,wau,32359,,62,0,
Following Jesus India,529,en,32360,,6,0,
JESUS Film,99910,,32362,,62,0,
JESUS Film,139181,ar-afb,32372,,62,0,
Magdalena,2104,dyu,32376,,54,0,
Reflections of Hope,2104,dyu,32376,,8,0,
Magdalena,2028,mos,32377,,54,0,
Reflections of Hope,2028,mos,32377,,8,0,
Magdalena,16107,bci,32379,,54,0,
Reflections of Hope,16107,bci,32379,,8,0,
Magdalena,2075,bm,32380,,54,0,
Reflections of Hope,2075,bm,32380,,8,0,
Story Clubs,2075,bm,32382,,14,0,
Story of Jesus for Children,2075,bm,32382,,1,0,
Magdalena,23388,sw-swc,32384,,54,0,
Reflections of Hope,23388,sw-swc,32384,,8,0,
Magdalena,4344,ln,32386,,54,0,
Reflections of Hope,4344,ln,32386,,8,0,
Magdalena,20754,kng,32387,,54,0,
Reflections of Hope,20754,kng,32387,,8,0,
Magdalena,20790,lua,32388,,54,0,
Reflections of Hope,20790,lua,32388,,8,0,
Magdalena,1335,kdh,32394,,54,0,
Reflections of Hope,1335,kdh,32394,,8,0,
JESUS Film,6884,ga,32395,,62,0,
JESUS Film,139115,ckb,32408,,61,1,1_jf6101-0-0
Story Clubs,7885,mt,32410,,14,0,
Story of Jesus for Children,7885,mt,32410,,1,0,
Magdalena,6975,src,32412,,54,0,
Reflections of Hope,6975,src,32412,,8,0,
JESUS Film,101512,ram,32422,,62,0,
Magdalena,7309,mas,32432,,54,0,
Reflections of Hope,7309,mas,32432,,8,0,
JESUS Film,14274,cwa,32435,,62,0,
JESUS Film,99184,ktj,32437,,62,0,
JESUS Film,98853,kcg,32453,,62,0,
JESUS Film,101677,nzm,32455,,62,0,
Following Jesus India,1171,as,32459,,6,0,
Following Jesus India,5667,bho,32460,,6,0,
Following Jesus India,1370,npi,32462,,6,0,
Magdalena,5667,bho,32465,,54,0,
Reflections of Hope,5667,bho,32465,,8,0,
Magdalena,19594,brx,32466,,54,0,
Reflections of Hope,19594,brx,32466,,8,0,
Magdalena,184479,gom,32467,,54,0,
Reflections of Hope,184479,gom,32467,,8,0,
Magdalena,143789,mni,32468,,54,0,
Reflections of Hope,143789,mni,32468,,8,0,
Magdalena,24416,swv,32469,,54,0,
Reflections of Hope,24416,swv,32469,,8,0,
Rivka,21028,es,32479,,13,0,
JESUS Film,24293,my,32490,,62,0,
JESUS Film,139134,rmq,32494,,62,0,
JESUS Film,139137,kab,32495,,62,0,
Walking with Jesus Africa,139136,pt-MZ,32500,,6,0,
JESUS Film,12801,bno,32501,,62,0,
JESUS Film,138284,spv,32503,,62,0,
Magdalena,20900,rw,32504,,54,0,
Reflections of Hope,20900,rw,32504,,8,0,
Walking with Jesus Africa,20900,rw,32505,,6,0,
Rivka,20770,ko-kmr,32512,,13,0,
JESUS Film,20679,ki,32513,,62,0,
JESUS Film,7309,mas,32514,,62,0,
Walking with Jesus Africa,20851,nd,32516,,6,0,
Magdalena,20851,nd,32517,,54,0,
Reflections of Hope,20851,nd,32517,,8,0,
Walking with Jesus Africa,20857,ny,32518,,6,0,
Walking with Jesus Africa,7761,mg,32519,,6,0,
Magdalena,20675,lg,32520,,54,0,
Reflections of Hope,20675,lg,32520,,8,0,
JESUS Film,184842,cen,32522,,62,0,
JESUS Film,97071,apb,32524,,62,0,
JESUS Film,106188,rw,32525,,62,0,
JESUS Film,139183,,32526,,62,0,
JESUS Film,171395,rwm,32527,,62,0,
JESUS Film,99933,,32529,,62,0,
JESUS Film,101919,,32530,,62,0,
JESUS Film,98914,,32531,,62,0,
JESUS Film,97237,bdh,32535,,62,0,
JESUS Film,98838,kbo,32536,,62,0,
JESUS Film,99152,,32537,,62,0,
JESUS Film,100574,,32538,,62,0,
JESUS Film,99460,,32539,,62,0,
JESUS Film,99508,luc,32541,,62,0,
JESUS Film,139155,,32542,,62,0,
JESUS Film,139156,,32543,,62,0,
JESUS Film,97185,bcf,32544,,62,0,
JESUS Film,173673,mta,32545,,62,0,
JESUS Film,108591,yay,32546,,62,0,
JESUS Film,139157,ig,32547,,62,0,
JESUS Film,24416,swv,32548,,62,0,
JESUS Film,139166,ptq,32549,,62,0,
JESUS Film,139167,te,32552,,62,0,
Magdalena,6793,,32554,,54,0,
Reflections of Hope,6793,,32554,,8,0,
JESUS Film,141566,kpz,32565,,62,0,
JESUS Film,13893,mhi,32566,,62,0,
JESUS Film,19606,bxk,32567,,62,0,
JESUS Film,20794,lwg,32568,,62,0,
Magdalena,20896,rn,32570,,54,0,
Reflections of Hope,20896,rn,32570,,8,0,
JESUS Film,20843,ngu,32571,,62,0,
JESUS Film,184462,hkk,32577,,62,0,
JESUS Film,139193,khz,32578,,62,0,
JESUS Film,99042,khz,32579,,62,0,
JESUS Film,12040,imo,32580,,62,0,
JESUS Film,11303,snc,32581,,62,0,
JESUS Film,96809,adz,32582,,62,0,
JESUS Film,139179,nst,32591,,62,0,
JESUS Film,9694,izz,32593,,62,0,
JESUS Film,100301,tal,32594,,62,0,
JESUS Film,161859,gdd,32598,,62,0,
Rivka,24309,tg,32601,,13,0,
Rivka,371,kk,32602,,13,0,
JESUS Film,100282,ybh,32605,,62,0,
JESUS Film,97073,aph,32606,,62,0,
JESUS Film,99260,lbr,32607,,62,0,
JESUS Film,101665,,32612,,62,0,
Rivka,184566,id,32613,,13,0,
JESUS Film,108321,xon,32618,,62,0,
JESUS Film,99359,kyf,32619,,62,0,
JESUS Film,100227,sxw,32620,,62,0,
JESUS Film,100953,mql,32621,,62,0,
JESUS Film,184475,pak,32624,,62,0,
JESUS Film,139772,blx,32626,,62,0,
JESUS Film,142339,sgj,32629,,62,0,
JESUS Film,143460,ort,32630,,62,0,
JESUS Film,184480,,32631,,62,0,
JESUS Film,142333,,32633,,62,0,
JESUS Film,99804,,32634,,62,0,
JESUS Film,185333,,32635,,62,0,
JESUS Film,143265,,32637,,62,0,
JESUS Film,141995,,32640,,62,0,
JESUS Film,184584,isi,32642,,62,0,
JESUS Film,184801,gdf,32643,,62,0,
JESUS Film,101833,mfo,32644,,62,0,
JESUS Film,179212,afe,32647,,62,0,
JESUS Film,141739,ldb,32650,,62,0,
JESUS Film,98033,,32654,,62,0,
JESUS Film,102103,,32655,,62,0,
JESUS Film,98306,,32656,,62,0,
JESUS Film,96802,,32661,,62,0,
JESUS Film,98458,,32665,,62,0,
JESUS Film,99364,,32668,,62,0,
JESUS Film,101396,,32669,,62,0,
JESUS Film,7266,,32671,,62,0,
JESUS Film,184901,,32672,,62,0,
JESUS Film,99504,,32678,,62,0,
JESUS Film,99311,,32679,,62,0,
JESUS Film,100971,,32680,,62,0,
JESUS Film,102324,,32682,,62,0,
JESUS Film,140196,,32687,,62,0,
JESUS Film,142293,utr,32689,,62,0,
JESUS Film,141060,jmd,32690,,62,0,
JESUS Film,142753,slu,32691,,62,0,
JESUS Film,176144,dkx,32692,,62,0,
JESUS Film,139663,bcw,32704,,62,0,
Magdalena,139137,kab,32707,,54,0,
Reflections of Hope,139137,kab,32707,,8,0,
JESUS Film,9490,,32708,,62,0,
JESUS Film,147829,esg,32709,,62,0,
JESUS Film,140443,,32711,,62,0,
JESUS Film,1604,mcf,32712,,62,0,
JESUS Film,140882,huu,32713,,62,0,
JESUS Film,159000,cbt,32714,,62,0,
JESUS Film,144083,,32717,,62,0,
JESUS Film,141771,,32718,,62,0,
My last Day,13192,nan-CN-46,32719,,2,0,
My last Day,24096,cmn,32721,,2,0,
JESUS Film,173888,mcb,32722,,62,0,
JESUS Film,139322,,32723,,62,0,
JESUS Film,139411,ame,32724,,62,0,
JESUS Film,139762,,32725,,62,0,
JESUS Film,141334,,32728,,62,0,
Magdalena,16064,goa,32729,,54,0,
Reflections of Hope,16064,goa,32729,,8,0,
My last Day,53431,kea,32730,,2,0,
My last Day,139094,kea-CV-B,32731,,2,0,
Rivka,53299,ky,32735,,13,0,
Magdalena,184455,rmn,32737,,54,0,
Reflections of Hope,184455,rmn,32737,,8,0,
JESUS Film,18321,bxr,32738,,62,0,
My last Day,139111,mjg,32739,,2,0,
My last Day,494,kab,32743,,2,0,
JESUS Film,184452,mho,32744,,62,0,
JESUS Film,140555,fwe,32745,,62,0,
My last Day,139134,rmq,32748,,2,0,
My last Day,20623,wuu,32751,,2,0,
Magdalena,18606,udm,32752,,54,0,
Reflections of Hope,18606,udm,32752,,8,0,
My last Day,1308,yo,32753,,2,0,
JESUS Film,23520,kno,32754,,62,0,
JESUS Film,13110,lia,32755,,62,0,
JESUS Film,13098,tem,32758,,62,0,
JESUS Film,184472,con,32759,,62,0,
JESUS Film,151817,toi,32760,,62,0,
JESUS Film,151261,sie,32761,,62,0,
JESUS Film,143881,mpe,32784,,62,0,
JESUS Film,169603,,32785,,62,0,
JESUS Film,141310,kdc,32789,,62,0,
JESUS Film,142394,vid,32790,,62,0,
JESUS Film,143175,,32791,,62,0,
JESUS Film,144632,,32792,,62,0,
JESUS Film,139543,,32798,,62,0,
JESUS Film,143768,,32799,,62,0,
JESUS Film,184483,hub,32801,,62,0,
JESUS Film,139273,acu,32802,,62,0,
My last Day,8494,ts,32807,,2,0,
JESUS Film,144330,,32812,,62,0,
JESUS Film,174473,qvz,32812,,62,0,
Story Clubs,1276,kek,32815,,14,0,
Story of Jesus for Children,1276,kek,32815,,1,0,
Magdalena,153550,poh,32816,,54,0,
Reflections of Hope,153550,poh,32816,,8,0,
Story Clubs,153550,poh,32817,,14,0,
Story of Jesus for Children,153550,poh,32817,,1,0,
My last Day,23181,zch,32818,,2,0,
Magdalena,7773,yao,32819,,54,0,
Reflections of Hope,7773,yao,32819,,8,0,
JESUS Film,21094,tog,32826,,62,0,
JESUS Film,184510,nyy,32827,,62,0,
Following Jesus India,6464,hi,32833,,6,0,
Following Jesus India,19985,ml,32835,,6,0,
My last Day,23180,zyb,32841,,2,0,
My last Day,22839,lpo,32844,,2,0,
My last Day,22812,hmd,32845,,2,0,
JESUS Film,18922,zun,32846,,62,0,
My last Day,22863,ii,32847,,2,0,
My last Day,9774,ig,32848,,2,0,
My last Day,1341,ha,32849,,2,0,
JESUS Film,142016,tbk,32850,,62,0,
My last Day,23192,mg-tdx,32851,,2,0,
My last Day,139117,mg-tkg,32852,,1,1,1_mld11-0-0
My last Day,139153,tkg,32852,,2,0,
My last Day,7735,bhr,32853,,2,0,
My last Day,7761,mg,32854,,2,0,
My last Day,26664,mg-bmm,32855,,2,0,
My last Day,26972,mg-txy,32856,,2,0,
My last Day,23196,msh,32857,,2,0,
My last Day,24120,skg-x-Analalava,32858,,2,0,
My last Day,24121,skg,32859,,2,0,
My last Day,20805,xmw,32860,,2,0,
JESUS Film,143340,xed,32861,,62,0,
JESUS Film,139643,bbu,32868,,62,0,
JESUS Film,101621,rif,32869,,62,0,
JESUS Film,154395,ntk,32871,,62,0,
My last Day,6511,gno,32872,,1,1,1_mld11-0-0
My last Day,139167,te,32873,,1,1,1_mld11-0-0
My last Day,5968,pch,32874,,1,1,1_mld11-0-0
My last Day,5960,pcl,32875,,2,0,
JESUS Film,16488,,32879,,62,0,
JESUS Film,142986,,32880,,62,0,
Rivka,6464,hi,32885,,13,0,
Rivka,184528,ory,32886,,13,0,
Rivka,139081,bn,32887,,13,0,
Following Jesus India,5699,bgq,32891,,6,0,
Magdalena,5603,awa,32892,,54,0,
Reflections of Hope,5603,awa,32892,,8,0,
Magdalena,6463,hne,32893,,54,0,
Reflections of Hope,6463,hne,32893,,8,0,
Magdalena,5699,bgq,32894,,54,0,
Reflections of Hope,5699,bgq,32894,,8,0,
JESUS Film,184541,bcp,32896,,62,0,
JESUS Film,23196,msh,32897,,62,0,
Magdalena,14278,bem,32900,,54,0,
Reflections of Hope,14278,bem,32900,,8,0,
JESUS Film,184632,afe,32902,,62,0,
JESUS Film,143834,lro,32903,,62,0,
Magdalena,53418,fvr,32905,,54,0,
Reflections of Hope,53418,fvr,32905,,8,0,
JESUS Film,181949,vas,32906,,62,0,
JESUS Film,140937,,32915,,62,0,
Walking with Jesus Africa,20754,kng,32916,,6,0,
Walking with Jesus Africa,20790,lua,32917,,6,0,
JESUS Film,184501,qvs,32929,,62,0,
JESUS Film,125402,usi,32934,,62,0,
Magdalena,138284,spv,32935,,54,0,
Reflections of Hope,138284,spv,32935,,8,0,
Story Clubs,138284,spv,32936,,14,0,
Story of Jesus for Children,138284,spv,32936,,1,0,
Following Jesus India,5603,awa,32937,,6,0,
JESUS Film,8982,,32940,,62,0,
JESUS Film,144701,oku,32943,,62,0,
My last Day,23920,fuh,32948,,2,0,
Walking with Jesus Africa,23178,sw,32949,,6,0,
My last Day,22100,bcl,32987,,2,0,
JESUS Film,164337,khn,32996,,62,0,
JESUS Film,20651,dgo,33000,,62,0,
JESUS Film,141204,kfc,33001,,62,0,
JESUS Film,184467,kxv,33002,,62,0,
JESUS Film,1676,txu,33003,,62,0,
JESUS Film,142491,yea,33004,,62,0,
My last Day,184479,gom,33006,,2,0,
Walking with Jesus Africa,5546,ro,33009,,6,0,
JESUS Film,184701,jam,33012,,62,0,
Rivka,5546,ro,33014,,13,0,
Rivka,584,pt,33015,,13,0,
JESUS Film,4451,pl,33017,,62,0,
Story Clubs,3892,tyv,33018,,14,0,
Story of Jesus for Children,3892,tyv,33018,,1,0,
Magdalena,3892,tyv,33020,,54,0,
Reflections of Hope,3892,tyv,33020,,8,0,
JESUS Film,153840,mai,33021,,62,0,
Rivka,18606,udm,33032,,13,0,
Rivka,18450,ba,33034,,13,0,
Rivka,411,tt,33036,,13,0,
My last Day,5112,ka,33039,,2,0,
JESUS Film,21674,ctg,33042,,62,0,
JESUS Film,139131,,33043,,62,0,
JESUS Film,139081,bn,33051,,62,0,
Magdalena,184701,jam,33053,,54,0,
Reflections of Hope,184701,jam,33053,,8,0,
Walking with Jesus Africa,7609,xpe,33054,,6,0,
Walking with Jesus Africa,9774,ig,33055,,6,0,
Walking with Jesus Africa,10021,sur,33056,,6,0,
Walking with Jesus Africa,9384,nup,33057,,6,0,
Walking with Jesus Africa,7577,men,33059,,6,0,
Walking with Jesus Africa,13098,tem,33060,,6,0,
Story Clubs,108102,hu,33061,,14,0,
Story of Jesus for Children,108102,hu,33061,,1,0,
Walking with Jesus Africa,1304,fon,33066,,6,0,
Walking with Jesus Africa,2075,bm,33067,,6,0,
Walking with Jesus Africa,5331,ee,33070,,6,0,
Walking with Jesus Africa,1336,kbp,33071,,6,0,
Magdalena,18321,bxr,33074,,54,0,
Reflections of Hope,18321,bxr,33074,,8,0,
Walking with Jesus Africa,3156,sg,33078,,6,0,
Walking with Jesus Africa,22651,gbp,33079,,6,0,
Rivka,13169,th,33084,,13,0,
Walking with Jesus Africa,548,kj,33088,,6,0,
Rivka,5848,te,33091,,13,0,
JESUS Film,11536,nak,33099,,62,0,
JESUS Film,159546,bzh,33102,,62,0,
JESUS Film,139611,,33103,,62,0,
