referenceId,name,videoId,languageId,updatedAt,versionNumber,videoVariantExists,muxVideoIdExists
WESS_24038-cl1308-0-0_1682601166,StoryClubs: Healing Bartimaeus,1_cl1308-0-0,24038,2023-04-27T13:20:05.855Z,35417,true,false
WESS_529-cl1308-0-0_1533745099,StoryClubs: Healing Bartimaeus,1_cl1308-0-0,529,2020-01-16T12:05:28.414Z,29576,true,false
WESS_24038-cl1309-0-0_1682601167,StoryClubs: Jesus and Zacchaeus,1_cl1309-0-0,24038,2023-04-27T13:20:17.040Z,35417,true,false
WESS_529-cl1309-0-0_1533745091,StoryClubs: Jesus and Zacchaeus,1_cl1309-0-0,529,2020-01-18T01:48:01.666Z,29576,true,false
WESS_24038-cl1310-0-0_1682601166,StoryClubs: A Widow's Offering,1_cl1310-0-0,24038,2023-04-27T13:20:26.322Z,35417,true,false
WESS_529-cl1310-0-0_1533745093,StoryClubs: A Widow's Offering,1_cl1310-0-0,529,2020-01-18T00:33:08.015Z,29576,true,false
WESS_24038-cl1311-0-0_1682601165,StoryClubs: The Last Supper,1_cl1311-0-0,24038,2023-04-27T13:20:33.923Z,35417,true,false
WESS_529-cl1311-0-0_1533745100,StoryClubs: The Last Supper,1_cl1311-0-0,529,2020-01-18T01:47:55.679Z,29576,true,false
WESS_24038-cl1312-0-0_1682601166,StoryClubs: Jesus is Crucified,1_cl1312-0-0,24038,2023-04-27T13:20:41.002Z,35417,true,false
WESS_529-cl1312-0-0_1533745089,StoryClubs: Jesus is Crucified,1_cl1312-0-0,529,2020-01-18T02:42:17.734Z,29576,true,false
WESS_24038-cl1313-0-0_1682601166,StoryClubs: The Tomb is Empty,1_cl1313-0-0,24038,2023-04-27T13:20:30.962Z,35417,true,false
WESS_529-cl1313-0-0_1533745083,StoryClubs: The Tomb is Empty,1_cl1313-0-0,529,2020-01-18T00:20:51.028Z,29576,true,false
WESS_5983-31934-fj_1-0-0_1333587031,1. Who Is God?,1_fj_1-0-0,5983,2020-03-21T00:11:28.258Z,31934,false,false
WESS_5983-31934-fj_2-0-0_1333587092,2. Who Is Jesus?,1_fj_2-0-0,5983,2020-03-21T00:11:27.987Z,31934,false,false
WESS_5983-31934-fj_3-0-0_1333587462,"3. Prayer, Talking to God",1_fj_3-0-0,5983,2020-03-20T23:56:51.505Z,31934,false,false
WESS_5983-31934-fj_4-0-0_1333587494,4. Living as a Disciple of Jesus,1_fj_4-0-0,5983,2020-03-20T23:56:49.357Z,31934,false,false
WESS_5983-31934-fj_5-0-0_1333586999,5. Sharing Your Faith With Others,1_fj_5-0-0,5983,2020-03-20T23:59:45.392Z,31934,false,false
WESS_100773-jf-0-0_1362158703,JESUS,1_jf-0-0,100773,2020-03-20T22:32:00.279Z,32359,true,false
WESS_10262-jf-0-0_1343779846,JESUS,1_jf-0-0,10262,2020-01-16T02:21:59.070Z,30143,true,false
WESS_10393-jf-0-0_1349369125,JESUS,1_jf-0-0,10393,2020-01-16T01:11:14.947Z,23971,true,false
WESS_106963-jf-0-0_1366834515,JESUS,1_jf-0-0,106963,2020-03-20T21:34:37.572Z,,false,false
WESS_11668-jf-0-0_1344028533,JESUS,1_jf-0-0,11668,2020-01-16T02:17:52.969Z,928,true,false
WESS_1171-jf-0-0_1646664326,JESUS,1_jf-0-0,1171,2022-03-07T15:59:38.478Z,34750,true,false
WESS_1236-jf-0-0_1343779999,JESUS,1_jf-0-0,1236,2020-01-16T02:16:38.431Z,1337,true,false
WESS_12961-jf-0-0_1344028642,JESUS,1_jf-0-0,12961,2020-01-16T02:18:09.143Z,1184,true,false
WESS_1305-jf-0-0_1523977727,JESUS,1_jf-0-0,1305,2020-01-18T00:28:16.435Z,25103,true,false
WESS_13110-jf-0-0_1479323569,JESUS,1_jf-0-0,13110,2018-05-14T03:25:23.233Z,32755,true,false
WESS_1327-jf-0-0_1474317303,JESUS,1_jf-0-0,1327,2020-03-20T21:58:40.479Z,31116,true,false
WESS_139071-jf-0-0_1381347302,JESUS,1_jf-0-0,139071,2020-03-20T22:29:54.073Z,31881,true,false
WESS_140520-jf-0-0_1556887370,JESUS,1_jf-0-0,140520,2019-06-19T14:47:35.230Z,29093,true,false
WESS_142830-jf-0-0_1539271030,JESUS,1_jf-0-0,142830,2020-01-16T12:06:26.692Z,33806,true,false
WESS_143382-jf-0-0_1674085622,JESUS,1_jf-0-0,143382,2023-01-19T00:25:54.975Z,35031,true,false
WESS_14783-jf-0-0_1349369114,JESUS,1_jf-0-0,14783,2020-01-16T01:13:17.318Z,22006,true,false
WESS_16618-jf-0-0_1587069178,JESUS,1_jf-0-0,16618,2020-04-16T22:43:10.360Z,34748,true,false
WESS_174473-jf-0-0_1436349911,JESUS,1_jf-0-0,174473,2020-03-20T23:14:52.069Z,32812,true,false
WESS_1796-jf-0-0_1343779954,JESUS,1_jf-0-0,1796,2020-01-16T02:16:46.274Z,22856,true,false
WESS_184827-jf-0-0_1506017632,JESUS,1_jf-0-0,184827,2020-01-18T02:32:50.073Z,33415,true,false
WESS_185058-jf-0-0_1650558493,JESUS,1_jf-0-0,185058,2022-04-21T17:05:26.588Z,34757,true,false
WESS_1872-jf-0-0_1349369110,JESUS,1_jf-0-0,1872,2020-01-16T01:11:09.857Z,21977,true,false
WESS_18922-jf-0-0_1745853036,JESUS,1_jf-0-0,18922,2025-04-28T15:58:12.626Z,32846,true,false
WESS_19171-jf-0-0_1349369164,JESUS,1_jf-0-0,19171,2020-01-16T01:09:17.027Z,33,true,false
WESS_1944-jf-0-0_1349369111,JESUS,1_jf-0-0,1944,2020-01-16T01:13:15.675Z,1200,true,false
WESS_19495-jf-0-0_1349446524,JESUS,1_jf-0-0,19495,2020-01-16T01:09:11.626Z,31642,true,false
WESS_19767-jf-0-0_1343693234,JESUS,1_jf-0-0,19767,2020-01-16T02:21:37.929Z,28051,true,false
WESS_19800-jf-0-0_1343780470,JESUS,1_jf-0-0,19800,2020-01-16T02:17:39.216Z,651,true,false
WESS_20223-jf-0-0_1344028575,JESUS,1_jf-0-0,20223,2020-01-16T02:18:09.499Z,1289,true,false
WESS_20525-jf-0-0_1623868439,JESUS,1_jf-0-0,20525,2021-06-16T19:41:44.256Z,34156,true,false
WESS_20637-jf-0-0_1344028520,JESUS,1_jf-0-0,20637,2020-01-16T02:18:02.888Z,292,true,false
WESS_22197-jf-0-0_1343780433,JESUS,1_jf-0-0,22197,2020-01-16T02:17:44.124Z,,false,false
WESS_3122-jf-0-0_1742393892,JESUS,1_jf-0-0,3122,2025-03-19T16:06:37.257Z,,false,false
WESS_41117-jf-0-0_1343780436,JESUS,1_jf-0-0,41117,2020-01-16T02:17:46.019Z,28981,true,false
WESS_4247-jf-0-0_1349369142,JESUS,1_jf-0-0,4247,2020-01-16T01:11:19.561Z,29367,true,false
WESS_4309-jf-0-0_1349369124,JESUS,1_jf-0-0,4309,2020-01-16T01:11:19.823Z,1377,true,false
WESS_4312-jf-0-0_1343779960,JESUS,1_jf-0-0,4312,2020-01-16T02:17:01.213Z,1049,true,false
WESS_4394-jf-0-0_1349369127,JESUS,1_jf-0-0,4394,2020-01-16T01:13:15.984Z,297,true,false
WESS_4454-jf-0-0_1343779838,JESUS,1_jf-0-0,4454,2020-01-16T02:22:00.095Z,24112,true,false
WESS_4820-jf-0-0_1343779812,JESUS,1_jf-0-0,4820,2020-01-16T02:16:35.600Z,24113,true,false
WESS_4823-jf-0-0_1591381848,JESUS,1_jf-0-0,4823,2020-06-05T19:10:23.193Z,32108,true,false
WESS_5130-jf-0-0_1362696303,JESUS,1_jf-0-0,5130,2020-03-20T22:09:37.713Z,1537,true,false
WESS_5190-jf-0-0_1342470604,JESUS,1_jf-0-0,5190,2020-01-16T02:22:50.869Z,,false,false
WESS_5563-jf-0-0_1343779881,JESUS,1_jf-0-0,5563,2020-01-16T02:17:03.719Z,28828,true,false
WESS_580-jf-0-0_1343779952,JESUS,1_jf-0-0,580,2020-01-16T02:17:17.616Z,1521,true,false
WESS_6519-jf-0-0_1343779834,JESUS,1_jf-0-0,6519,2020-01-16T02:22:00.191Z,,false,false
WESS_6930-jf-0-0_1515097042,JESUS,1_jf-0-0,6930,2020-01-17T22:50:35.028Z,494,true,false
WESS_7090-jf-0-0_1343779938,JESUS,1_jf-0-0,7090,2020-01-16T02:17:17.137Z,563,true,false
WESS_7138-ot-0-0_1487792679,JESUS,1_jf-0-0,7138,2020-01-17T23:25:43.120Z,1,true,false
WESS_7355-jf-0-0_1343779977,JESUS,1_jf-0-0,7355,2020-01-16T02:17:04.353Z,696,true,false
WESS_8230-jf-0-0_1344028643,JESUS,1_jf-0-0,8230,2020-01-16T02:18:32.343Z,935,true,false
WESS_9194-jf-0-0_1344028649,JESUS,1_jf-0-0,9194,2020-01-16T02:18:38.603Z,22005,true,false
WESS_9626-jf-0-0_1343779893,JESUS,1_jf-0-0,9626,2020-01-16T02:19:35.135Z,633,true,false
WESS_98588-jf-0-0_1619101935,JESUS,1_jf-0-0,98588,2021-04-22T15:41:57.767Z,28740,true,false
WESS_99581-jf-0-0_1715867745,JESUS,1_jf-0-0,99581,2024-05-16T16:35:00.262Z,,false,false
WESS_101621-jf-184497-33441_1471364102,JESUS,1_jf-184497-33441,101621,2020-03-20T22:35:34.460Z,,false,false
WESS_101621-jf-184498-33442_1471365902,JESUS,1_jf-184498-33442,101621,2020-03-20T21:31:35.238Z,,false,false
WESS_100773-jf6101-0-0_1362169216,The Beginning,1_jf6101-0-0,100773,2020-03-20T22:50:12.811Z,32359,true,false
WESS_10262-jf6101-0-0_1345905745,The Beginning,1_jf6101-0-0,10262,2020-01-16T01:42:13.277Z,30143,true,false
WESS_10529-jf6101-0-0_1345902637,The Beginning,1_jf6101-0-0,10529,2020-01-16T01:45:04.084Z,329,true,false
WESS_11668-jf6101-0-0_1351895859,The Beginning,1_jf6101-0-0,11668,2020-01-16T00:31:53.949Z,928,true,false
WESS_1171-jf6101-0-0_1646664333,The Beginning,1_jf6101-0-0,1171,2022-03-07T15:45:02.875Z,34750,true,false
WESS_1236-jf6101-0-0_1430844924,The Beginning,1_jf6101-0-0,1236,2020-03-20T22:42:00.363Z,1337,true,false
WESS_1305-jf6101-0-0_1523978145,The Beginning,1_jf6101-0-0,1305,2020-01-17T22:54:44.716Z,25103,true,false
WESS_13110-jf6101-0-0_1479324602,The Beginning,1_jf6101-0-0,13110,2020-03-20T21:51:36.245Z,32755,true,false
WESS_1327-jf6101-0-0_1474319706,The Beginning,1_jf6101-0-0,1327,2020-03-20T22:55:29.092Z,31116,true,false
WESS_139071-jf6101-0-0_1381347307,The Beginning,1_jf6101-0-0,139071,2020-03-20T23:09:35.842Z,31881,true,false
WESS_140520-jf6101-0-0_1556887485,The Beginning,1_jf6101-0-0,140520,2019-06-19T14:37:03.012Z,29093,true,false
WESS_142830-jf6101-0-0_1539271220,The Beginning,1_jf6101-0-0,142830,2020-01-18T02:43:03.428Z,33806,true,false
WESS_143382-jf6101-0-0_1674085625,The Beginning,1_jf6101-0-0,143382,2023-01-18T23:59:03.177Z,35031,true,false
WESS_16618-jf6101-0-0_1587069829,The Beginning,1_jf6101-0-0,16618,2020-04-16T22:56:37.087Z,34748,true,false
WESS_174473-jf6101-0-0_1436350068,The Beginning,1_jf6101-0-0,174473,2020-03-20T22:02:37.268Z,32812,true,false
WESS_184827-jf6101-0-0_1506017804,The Beginning,1_jf6101-0-0,184827,2020-01-18T01:38:41.664Z,33415,true,false
WESS_185058-jf6101-0-0_1650997676,The Beginning,1_jf6101-0-0,185058,2022-04-26T19:48:24.239Z,34757,true,false
WESS_18922-jf6101-0-0_1708013379,The Beginning,1_jf6101-0-0,18922,2024-02-15T16:49:04.795Z,32846,true,false
WESS_19495-jf6101-0-0_1368226769,The Beginning,1_jf6101-0-0,19495,2020-03-20T23:17:02.134Z,31642,true,false
WESS_19767-jf6101-0-0_1349546292,The Beginning,1_jf6101-0-0,19767,2020-01-16T00:56:42.617Z,28051,true,false
WESS_19800-jf6101-0-0_1349792870,The Beginning,1_jf6101-0-0,19800,2020-01-16T00:54:27.296Z,651,true,false
WESS_20223-jf6101-0-0_1352420897,The Beginning,1_jf6101-0-0,20223,2020-03-20T23:32:04.986Z,1289,true,false
WESS_20525-jf6101-0-0_1623868675,The Beginning,1_jf6101-0-0,20525,2021-06-16T20:24:41.449Z,34156,true,false
WESS_20637-jf6101-0-0_1352484484,The Beginning,1_jf6101-0-0,20637,2020-01-16T00:16:57.407Z,292,true,false
WESS_22197-jf6101-0-0_1351802769,The Beginning,1_jf6101-0-0,22197,2020-03-20T23:38:27.160Z,,false,false
WESS_3122-jf6101-0-0_1742393892,The Beginning,1_jf6101-0-0,3122,2025-03-19T15:46:12.439Z,,false,false
WESS_4309-jf6101-0-0_1349538309,The Beginning,1_jf6101-0-0,4309,2020-01-16T01:05:15.368Z,1377,true,false
WESS_4312-jf6101-0-0_1348198615,The Beginning,1_jf6101-0-0,4312,2020-01-16T01:07:35.837Z,1049,true,false
WESS_4823-jf6101-0-0_1591381926,The Beginning,1_jf6101-0-0,4823,2020-06-05T19:11:01.905Z,32108,true,false
WESS_5190-jf6101-0-0_1342471310,The Introduction,1_jf6101-0-0,5190,2020-01-16T02:25:15.786Z,,false,false
WESS_5700-jf6101-0-0_1345891503,The Beginning,1_jf6101-0-0,5700,2020-01-16T01:49:43.578Z,96,true,false
WESS_580-jf6101-0-0_1348193915,The Beginning,1_jf6101-0-0,580,2020-01-16T01:23:05.705Z,1521,true,false
WESS_6519-jf6101-0-0_1345895062,The Beginning,1_jf6101-0-0,6519,2020-01-16T01:46:59.509Z,,false,false
WESS_6930-jf6101-0-0_1515097295,The Beginning,1_jf6101-0-0,6930,2020-01-18T01:41:40.200Z,494,true,false
WESS_9626-jf6101-0-0_1347989441,The Beginning,1_jf6101-0-0,9626,2020-01-16T01:26:50.526Z,633,true,false
WESS_98588-jf6101-0-0_1619102050,The Beginning,1_jf6101-0-0,98588,2021-04-22T16:11:54.213Z,28740,true,false
WESS_99581-jf6101-0-0_1715867747,The Beginning,1_jf6101-0-0,99581,2024-05-16T16:18:52.151Z,,false,false
WESS_101621-jf6101-184497-33441_1471380979,The Beginning,1_jf6101-184497-33441,101621,2020-03-20T21:59:14.242Z,,false,false
WESS_101621-jf6101-184498-33442_1471445717,The Beginning,1_jf6101-184498-33442,101621,2020-03-20T22:35:30.452Z,,false,false
WESS_100773-jf6102-0-0_1362169306,Birth of Jesus,1_jf6102-0-0,100773,2020-03-20T22:10:22.278Z,32359,true,false
WESS_10262-jf6102-0-0_1345902541,Birth of Jesus,1_jf6102-0-0,10262,2020-01-16T01:42:08.860Z,30143,true,false
WESS_11668-jf6102-0-0_1351895901,Birth of Jesus,1_jf6102-0-0,11668,2018-05-14T14:24:16.797Z,928,true,false
WESS_1171-jf6102-0-0_1646664381,Birth of Jesus,1_jf6102-0-0,1171,2022-03-07T15:44:26.606Z,34750,true,false
WESS_1236-jf6102-0-0_1430844973,Birth of Jesus,1_jf6102-0-0,1236,2020-03-20T21:34:31.065Z,1337,true,false
WESS_1305-jf6102-0-0_1523977881,Birth of Jesus,1_jf6102-0-0,1305,2020-01-18T00:17:37.621Z,25103,true,false
WESS_13110-jf6102-0-0_1479325521,Birth of Jesus,1_jf6102-0-0,13110,2020-03-20T21:46:43.636Z,32755,true,false
WESS_1327-jf6102-0-0_1474319720,Birth of Jesus,1_jf6102-0-0,1327,2020-03-20T21:58:37.130Z,31116,true,false
WESS_139071-jf6102-0-0_1381347306,Birth of Jesus,1_jf6102-0-0,139071,2020-03-20T21:52:27.638Z,31881,true,false
WESS_140520-jf6102-0-0_1556887392,Birth of Jesus,1_jf6102-0-0,140520,2019-06-19T14:34:26.153Z,29093,true,false
WESS_142830-jf6102-0-0_1539271239,Birth of Jesus,1_jf6102-0-0,142830,2020-01-18T00:21:52.471Z,33806,true,false
WESS_143382-jf6102-0-0_1674085629,Birth of Jesus,1_jf6102-0-0,143382,2023-01-18T23:59:57.116Z,35031,true,false
WESS_16618-jf6102-0-0_1587069740,Birth of Jesus,1_jf6102-0-0,16618,2020-04-16T22:47:49.114Z,34748,true,false
WESS_174473-jf6102-0-0_1436350184,Birth of Jesus,1_jf6102-0-0,174473,2020-03-20T22:40:45.042Z,32812,true,false
WESS_184827-jf6102-0-0_1506017741,Birth of Jesus,1_jf6102-0-0,184827,2020-01-18T01:38:37.186Z,33415,true,false
WESS_185058-jf6102-0-0_1650997679,Birth of Jesus,1_jf6102-0-0,185058,2022-04-26T19:48:33.257Z,34757,true,false
WESS_18922-jf6102-0-0_1745853038,Birth of Jesus,1_jf6102-0-0,18922,2025-04-28T15:44:55.291Z,32846,true,false
WESS_19495-jf6102-0-0_1368226773,Birth of Jesus,1_jf6102-0-0,19495,2020-03-20T22:08:57.238Z,31642,true,false
WESS_19767-jf6102-0-0_1349546388,Birth of Jesus,1_jf6102-0-0,19767,2020-01-16T00:56:37.561Z,28051,true,false
WESS_19800-jf6102-0-0_1349792436,Birth of Jesus,1_jf6102-0-0,19800,2020-01-16T00:54:30.887Z,651,true,false
WESS_20223-jf6102-0-0_1352420236,Birth of Jesus,1_jf6102-0-0,20223,2020-03-20T22:12:45.590Z,1289,true,false
WESS_20525-jf6102-0-0_1623868890,Birth of Jesus,1_jf6102-0-0,20525,2021-06-16T19:59:42.684Z,34156,true,false
WESS_20637-jf6102-0-0_1352484996,Birth of Jesus,1_jf6102-0-0,20637,2018-05-14T13:05:01.053Z,292,true,false
WESS_22197-jf6102-0-0_1351801994,Birth of Jesus,1_jf6102-0-0,22197,2020-03-20T23:48:16.479Z,,false,false
WESS_3122-jf6102-0-0_1742393897,Birth of Jesus,1_jf6102-0-0,3122,2025-03-19T15:46:48.339Z,,false,false
WESS_4309-jf6102-0-0_1349537448,Birth of Jesus,1_jf6102-0-0,4309,2020-01-16T01:04:58.092Z,1377,true,false
WESS_4312-jf6102-0-0_1348199144,Birth of Jesus,1_jf6102-0-0,4312,2020-01-16T01:07:44.993Z,1049,true,false
WESS_4823-jf6102-0-0_1591381932,Birth of Jesus,1_jf6102-0-0,4823,2020-06-05T19:11:18.303Z,32108,true,false
WESS_5190-jf6102-0-0_1342471337,The Birth of Jesus,1_jf6102-0-0,5190,2020-01-16T02:26:47.337Z,,false,false
WESS_580-jf6102-0-0_1348193657,Birth of Jesus,1_jf6102-0-0,580,2020-01-16T01:23:02.396Z,1521,true,false
WESS_6519-jf6102-0-0_1345894982,Birth of Jesus,1_jf6102-0-0,6519,2020-01-16T01:47:16.314Z,,false,false
WESS_6930-jf6102-0-0_1515097288,Birth of Jesus,1_jf6102-0-0,6930,2020-01-17T23:36:15.573Z,494,true,false
WESS_9626-jf6102-0-0_1347989438,Birth of Jesus,1_jf6102-0-0,9626,2020-01-16T01:26:53.500Z,633,true,false
WESS_98588-jf6102-0-0_1619102353,Birth of Jesus,1_jf6102-0-0,98588,2021-04-22T15:45:07.001Z,28740,true,false
WESS_99581-jf6102-0-0_1715867750,Birth of Jesus,1_jf6102-0-0,99581,2024-05-16T16:18:41.520Z,,false,false
WESS_101621-jf6102-184497-33441_1471380956,Birth of Jesus,1_jf6102-184497-33441,101621,2020-03-20T21:48:36.349Z,,false,false
WESS_101621-jf6102-184498-33442_1471445753,Birth of Jesus,1_jf6102-184498-33442,101621,2020-03-20T22:55:58.528Z,,false,false
WESS_100773-jf6103-0-0_1362169511,Childhood of Jesus,1_jf6103-0-0,100773,2018-05-14T14:12:03.123Z,32359,true,false
WESS_10262-jf6103-0-0_1345904253,Childhood of Jesus,1_jf6103-0-0,10262,2020-01-16T01:42:19.811Z,30143,true,false
WESS_11668-jf6103-0-0_1351895606,Childhood of Jesus,1_jf6103-0-0,11668,2018-05-14T13:19:27.806Z,928,true,false
WESS_1171-jf6103-0-0_1646664358,Childhood of Jesus,1_jf6103-0-0,1171,2022-03-07T15:47:36.863Z,34750,true,false
WESS_1236-jf6103-0-0_1430844883,Childhood of Jesus,1_jf6103-0-0,1236,2020-03-20T23:02:54.562Z,1337,true,false
WESS_1305-jf6103-0-0_1523977980,Childhood of Jesus,1_jf6103-0-0,1305,2020-01-18T00:17:48.305Z,25103,true,false
WESS_13110-jf6103-0-0_1479324099,Childhood of Jesus,1_jf6103-0-0,13110,2020-03-20T21:29:09.099Z,32755,true,false
WESS_1327-jf6103-0-0_1474319716,Childhood of Jesus,1_jf6103-0-0,1327,2020-03-20T22:35:03.507Z,31116,true,false
WESS_139071-jf6103-0-0_1381347304,Childhood of Jesus,1_jf6103-0-0,139071,2020-03-20T23:09:36.673Z,31881,true,false
WESS_140520-jf6103-0-0_1556887460,Childhood of Jesus,1_jf6103-0-0,140520,2019-06-19T14:36:24.141Z,29093,true,false
WESS_142830-jf6103-0-0_1539271366,Childhood of Jesus,1_jf6103-0-0,142830,2020-01-17T22:59:13.382Z,33806,true,false
WESS_143382-jf6103-0-0_1674085624,Childhood of Jesus,1_jf6103-0-0,143382,2023-01-18T23:58:29.073Z,35031,true,false
WESS_16618-jf6103-0-0_1587069779,Childhood of Jesus,1_jf6103-0-0,16618,2020-04-16T22:58:18.517Z,34748,true,false
WESS_174473-jf6103-0-0_1436350170,Childhood of Jesus,1_jf6103-0-0,174473,2020-03-20T21:54:52.391Z,32812,true,false
WESS_184827-jf6103-0-0_1506017921,Childhood of Jesus,1_jf6103-0-0,184827,2020-01-17T23:33:31.056Z,33415,true,false
WESS_185058-jf6103-0-0_1650997672,Childhood of Jesus,1_jf6103-0-0,185058,2022-04-26T19:44:56.154Z,34757,true,false
WESS_18922-jf6103-0-0_1745853042,Childhood of Jesus,1_jf6103-0-0,18922,2025-04-28T15:45:10.217Z,32846,true,false
WESS_19495-jf6103-0-0_1368226726,Childhood of Jesus,1_jf6103-0-0,19495,2020-03-20T23:28:01.748Z,31642,true,false
WESS_19767-jf6103-0-0_1349545970,Childhood of Jesus,1_jf6103-0-0,19767,2020-03-21T00:12:16.360Z,28051,true,false
WESS_19800-jf6103-0-0_1349791947,Childhood of Jesus,1_jf6103-0-0,19800,2020-01-16T00:54:30.118Z,651,true,false
WESS_20223-jf6103-0-0_1352420302,Childhood of Jesus,1_jf6103-0-0,20223,2020-03-20T23:32:04.600Z,1289,true,false
WESS_20525-jf6103-0-0_1623868599,Childhood of Jesus,1_jf6103-0-0,20525,2021-06-16T20:05:43.079Z,34156,true,false
WESS_20637-jf6103-0-0_1352484618,Childhood of Jesus,1_jf6103-0-0,20637,2020-01-16T00:16:58.343Z,292,true,false
WESS_22197-jf6103-0-0_1351801990,Childhood of Jesus,1_jf6103-0-0,22197,2018-05-14T13:24:50.763Z,,false,false
WESS_3122-jf6103-0-0_1742393894,Childhood of Jesus,1_jf6103-0-0,3122,2025-03-19T15:45:41.444Z,,false,false
WESS_4309-jf6103-0-0_1349537898,Childhood of Jesus,1_jf6103-0-0,4309,2020-01-16T01:05:01.659Z,1377,true,false
WESS_4312-jf6103-0-0_1348197705,Childhood of Jesus,1_jf6103-0-0,4312,2020-01-16T01:07:35.702Z,1049,true,false
WESS_4823-jf6103-0-0_1591381857,Childhood of Jesus,1_jf6103-0-0,4823,2020-06-05T19:13:20.231Z,32108,true,false
WESS_5190-jf6103-0-0_1342471443,The Childhood of Jesus,1_jf6103-0-0,5190,2020-01-16T02:26:50.355Z,,false,false
WESS_580-jf6103-0-0_1348193634,Childhood of Jesus,1_jf6103-0-0,580,2020-01-16T01:23:17.481Z,1521,true,false
WESS_6519-jf6103-0-0_1345893836,Childhood of Jesus,1_jf6103-0-0,6519,2020-01-16T01:46:49.501Z,,false,false
WESS_6930-jf6103-0-0_1515097221,Childhood of Jesus,1_jf6103-0-0,6930,2020-01-18T01:41:32.572Z,494,true,false
WESS_9626-jf6103-0-0_1347989437,Childhood of Jesus,1_jf6103-0-0,9626,2020-01-16T01:26:53.344Z,633,true,false
WESS_98588-jf6103-0-0_1619102232,Childhood of Jesus,1_jf6103-0-0,98588,2021-04-22T16:28:49.193Z,28740,true,false
WESS_99581-jf6103-0-0_1715867749,Childhood of Jesus,1_jf6103-0-0,99581,2024-05-16T16:18:21.381Z,,false,false
WESS_101621-jf6103-184497-33441_1471380928,Childhood of Jesus,1_jf6103-184497-33441,101621,2020-03-20T22:35:36.557Z,,false,false
WESS_101621-jf6103-184498-33442_1471445710,Childhood of Jesus,1_jf6103-184498-33442,101621,2020-03-20T21:31:28.982Z,,false,false
WESS_100773-jf6104-0-0_1362169363,Baptism of Jesus By John,1_jf6104-0-0,100773,2020-03-20T22:32:02.036Z,32359,true,false
WESS_10262-jf6104-0-0_1345902220,Baptism of Jesus By John,1_jf6104-0-0,10262,2020-01-16T01:42:23.679Z,30143,true,false
WESS_11668-jf6104-0-0_1351895798,Baptism of Jesus By John,1_jf6104-0-0,11668,2018-05-14T13:19:26.880Z,928,true,false
WESS_1171-jf6104-0-0_1584364777,Baptism of Jesus by John,1_jf6104-0-0,1171,2022-03-07T15:42:54.012Z,34750,true,false
WESS_1236-jf6104-0-0_1430844915,Baptism of Jesus By John,1_jf6104-0-0,1236,2020-03-20T22:03:35.297Z,1337,true,false
WESS_12693-jf6104-0-0_1414577119,Baptism of Jesus By John,1_jf6104-0-0,12693,2020-03-20T23:04:59.707Z,31516,true,false
WESS_1305-jf6104-0-0_1523978093,Baptism of Jesus by John,1_jf6104-0-0,1305,2020-01-18T00:28:49.590Z,25103,true,false
WESS_13110-jf6104-0-0_1479325333,Baptism of Jesus by John,1_jf6104-0-0,13110,2020-03-20T21:36:58.874Z,32755,true,false
WESS_1327-jf6104-0-0_1474319740,Baptism of Jesus by John,1_jf6104-0-0,1327,2020-03-20T21:51:52.560Z,31116,true,false
WESS_139071-jf6104-0-0_1381347914,Baptism of Jesus By John,1_jf6104-0-0,139071,2020-03-20T23:09:31.755Z,31881,true,false
WESS_140520-jf6104-0-0_1556887451,Baptism of Jesus by John,1_jf6104-0-0,140520,2019-06-19T14:36:23.604Z,29093,true,false
WESS_142830-jf6104-0-0_1539271359,Baptism of Jesus by John,1_jf6104-0-0,142830,2020-01-16T12:06:32.055Z,33806,true,false
WESS_143382-jf6104-0-0_1674085628,Baptism of Jesus by John,1_jf6104-0-0,143382,2023-01-18T23:58:56.928Z,35031,true,false
